Fiscal year,Profit Centre,Product Group Name,General Ledger code,General Ledger Name/Income Type,Country,Country Name,Invoice Currency,Amount Invoice Currency ,GBP Equivalent,Quantity,Region,Aa Country,Profit Center &Product,Profit Center &Income type,Invoiced/Quantity
2021,C006,IGCSE,102000,Subject Fees,CY,Cyprus,EUR,"954,659",836909,10492,Europe,CY Cyprus,C006-IGCSE,C006-Subject Fees,91
2021,C006,IGCSE,102000,Subject Fees,CZ,Czech Republic,GBP,"121,392",121392,1819,Europe,CZ Czech Republic,C006-IGCSE,C006-Subject Fees,67
2021,C006,IGCSE,102000,Subject Fees,DE,Germany,EUR,"461,962",397840,4637,Europe,DE Germany,C006-IGCSE,C006-Subject Fees,100
2021,C006,IGCSE,102000,Subject Fees,DK,Denmark,GBP,"232,550",232550,3600,Europe,DK Denmark,C006-IGCSE,C006-Subject Fees,65
2021,C006,IGCSE,102000,Subject Fees,DZ,Algeria,GBP,"1,866",1866,28,Middle East & North Africa,DZ Algeria,C006-IGCSE,C006-Subject Fees,67
2021,C006,IGCSE,102000,Subject Fees,EC,Ecuador,USD,"46,951",34715,525,Latin America,EC Ecuador,C006-IGCSE,C006-Subject Fees,89
2021,C006,IGCSE,102000,Subject Fees,EG,Egypt,GBP,"3,568,676",3568676,59888,Middle East & North Africa,EG Egypt,C006-IGCSE,C006-Subject Fees,60
2021,C006,IGCSE,102000,Subject Fees,ES,Spain,EUR,"1,617,028",1394691,16902,Europe,ES Spain,C006-IGCSE,C006-Subject Fees,96
2021,C006,IGCSE,102000,Subject Fees,ET,Ethiopia,GBP,"41,779",41779,1023,Sub-Saharan Africa,ET Ethiopia,C006-IGCSE,C006-Subject Fees,41
2021,C006,IGCSE,102000,Subject Fees,FJ,Fiji,GBP,751,751,13,Southeast Asia & Pacific,FJ Fiji,C006-IGCSE,C006-Subject Fees,58
2021,C006,IGCSE,102000,Subject Fees,FK,Falkland Islnds,GBP,"3,825",3825,60,Latin America,FK Falkland Islnds,C006-IGCSE,C006-Subject Fees,64
2021,C006,IGCSE,102000,Subject Fees,FR,France,EUR,"378,491",326294,3948,Europe,FR France,C006-IGCSE,C006-Subject Fees,96
2021,C006,IGCSE,102000,Subject Fees,GB,United Kingdom,GBP,"3,722,401",3722401,55889,Europe,GB United Kingdom,C006-IGCSE,C006-Subject Fees,67
2021,C006,IGCSE,102000,Subject Fees,GE,Georgia,GBP,"9,495",9495,141,Europe,GE Georgia,C006-IGCSE,C006-Subject Fees,67
2021,C006,IGCSE,102000,Subject Fees,GH,Ghana,GBP,"267,524",267524,6556,Sub-Saharan Africa,GH Ghana,C006-IGCSE,C006-Subject Fees,41
2021,C006,IGCSE,102000,Subject Fees,GI,Gibraltar,GBP,"9,032",9032,143,Europe,GI Gibraltar,C006-IGCSE,C006-Subject Fees,63
2021,C006,IGCSE,102000,Subject Fees,GM,Gambia,GBP,"150,581",150581,3718,Sub-Saharan Africa,GM Gambia,C006-IGCSE,C006-Subject Fees,41
2021,C006,IGCSE,102000,Subject Fees,GR,Greece,EUR,"168,290",144949,1808,Europe,GR Greece,C006-IGCSE,C006-Subject Fees,93
2021,C006,IGCSE,102000,Subject Fees,GT,Guatemala,USD,"4,952",3649,56,Latin America,GT Guatemala,C006-IGCSE,C006-Subject Fees,88
2021,C006,IGCSE,102000,Subject Fees,GY,Guyana,GBP,"23,775",23775,366,Latin America,GY Guyana,C006-IGCSE,C006-Subject Fees,65
2021,C006,IGCSE,102000,Subject Fees,HK,Hong Kong,GBP,"738,165",738165,11841,East Asia,HK Hong Kong,C006-IGCSE,C006-Subject Fees,62
2021,C006,IGCSE,102000,Subject Fees,HR,Croatia,GBP,"11,917",11917,185,Europe,HR Croatia,C006-IGCSE,C006-Subject Fees,64
2021,C006,IGCSE,102000,Subject Fees,HU,Hungary,GBP,"36,317",36317,534,Europe,HU Hungary,C006-IGCSE,C006-Subject Fees,68
2021,C006,IGCSE,102000,Subject Fees,ID,Indonesia,GBP,"1,253,026",1253026,20593,Southeast Asia & Pacific,ID Indonesia,C006-IGCSE,C006-Subject Fees,61
2021,C006,IGCSE,102000,Subject Fees,IE,Ireland,EUR,"4,346",3739,68,Europe,IE Ireland,C006-IGCSE,C006-Subject Fees,64
2021,C006,IGCSE,102000,Subject Fees,IL,Israel,GBP,"3,396",3396,50,Europe,IL Israel,C006-IGCSE,C006-Subject Fees,68
2021,C006,IGCSE,102000,Subject Fees,IM,Isle of Man,GBP,"341,032",341032,4529,Europe,IM Isle of Man,C006-IGCSE,C006-Subject Fees,75
2021,C006,IGCSE,102000,Subject Fees,IN,India,GBP,"3,899,775",3899775,65268,South Asia,IN India,C006-IGCSE,C006-Subject Fees,60
2021,C006,IGCSE,102000,Subject Fees,IQ,Iraq,GBP,"109,403",109403,1622,Middle East & North Africa,IQ Iraq,C006-IGCSE,C006-Subject Fees,67
2021,C006,IGCSE,102000,Subject Fees,IR,Iran,GBP,"3,599",3599,53,Middle East & North Africa,IR Iran,C006-IGCSE,C006-Subject Fees,68
2021,C006,IGCSE,102000,Subject Fees,IS,Iceland,GBP,"4,327",4327,58,Europe,IS Iceland,C006-IGCSE,C006-Subject Fees,75
2021,C006,IGCSE,102000,Subject Fees,IT,Italy,EUR,"2,263,780",1978438,24817,Europe,IT Italy,C006-IGCSE,C006-Subject Fees,91
2021,C006,IGCSE,102000,Subject Fees,JM,Jamaica,GBP,"26,500",26500,415,Latin America,JM Jamaica,C006-IGCSE,C006-Subject Fees,64
2021,C006,IGCSE,102000,Subject Fees,JO,Jordan,GBP,"891,079",891079,13365,Middle East & North Africa,JO Jordan,C006-IGCSE,C006-Subject Fees,67
2021,C006,IGCSE,102000,Subject Fees,JP,Japan,GBP,"33,956",33956,529,East Asia,JP Japan,C006-IGCSE,C006-Subject Fees,64
2021,C006,IGCSE,102000,Subject Fees,KE,Kenya,GBP,"617,887",617887,15166,Sub-Saharan Africa,KE Kenya,C006-IGCSE,C006-Subject Fees,41
2021,C006,IGCSE,102000,Subject Fees,KG,Kyrgyzstan,GBP,"21,293",21293,319,Europe,KG Kyrgyzstan,C006-IGCSE,C006-Subject Fees,67
2021,C006,IGCSE,102000,Subject Fees,KH,Cambodia,GBP,"102,796",102796,1515,Southeast Asia & Pacific,KH Cambodia,C006-IGCSE,C006-Subject Fees,68
2021,C006,IGCSE,102000,Subject Fees,KR,South Korea,GBP,"104,242",104242,1668,East Asia,KR South Korea,C006-IGCSE,C006-Subject Fees,63
2021,C006,IGCSE,102000,Subject Fees,KW,Kuwait,GBP,"1,050,932",1050932,14325,Middle East & North Africa,KW Kuwait,C006-IGCSE,C006-Subject Fees,73
2021,C006,IGCSE,102000,Subject Fees,KY,Cayman Islands,GBP,"62,744",62744,917,Latin America,KY Cayman Islands,C006-IGCSE,C006-Subject Fees,68
2021,C006,IGCSE,102000,Subject Fees,KZ,Kazakhstan,GBP,"34,699",34699,549,Europe,KZ Kazakhstan,C006-IGCSE,C006-Subject Fees,63
2021,C006,IGCSE,102000,Subject Fees,LA,Laos,GBP,"69,853",69853,1161,Southeast Asia & Pacific,LA Laos,C006-IGCSE,C006-Subject Fees,60
2021,C006,IGCSE,102000,Subject Fees,LB,Lebanon,GBP,"34,158",34158,508,Middle East & North Africa,LB Lebanon,C006-IGCSE,C006-Subject Fees,67
2021,C006,IGCSE,102000,Subject Fees,LK,Sri Lanka,GBP,"96,995",96995,1742,South Asia,LK Sri Lanka,C006-IGCSE,C006-Subject Fees,56
2021,C006,IGCSE,102000,Subject Fees,LS,Lesotho,GBP,"75,647",75647,1921,Sub-Saharan Africa,LS Lesotho,C006-IGCSE,C006-Subject Fees,39
2021,C006,IGCSE,102000,Subject Fees,LT,Lithuania,GBP,"3,835",3835,60,Europe,LT Lithuania,C006-IGCSE,C006-Subject Fees,64
2021,C006,IGCSE,102000,Subject Fees,LU,Luxembourg,EUR,"153,871",132410,1539,Europe,LU Luxembourg,C006-IGCSE,C006-Subject Fees,100
2021,C006,IGCSE,102000,Subject Fees,LV,Latvia,EUR,"16,920",14558,152,Europe,LV Latvia,C006-IGCSE,C006-Subject Fees,111
2021,C006,IGCSE,102000,Subject Fees,LY,Libya,GBP,"43,789",43789,668,Middle East & North Africa,LY Libya,C006-IGCSE,C006-Subject Fees,66
2021,C006,IGCSE,102000,Subject Fees,MA,Morocco,GBP,"33,846",33846,502,Middle East & North Africa,MA Morocco,C006-IGCSE,C006-Subject Fees,67
2021,C006,IGCSE,102000,Subject Fees,MC,Monaco,GBP,"26,199",26199,370,Europe,MC Monaco,C006-IGCSE,C006-Subject Fees,71
2021,C006,IGCSE,102000,Subject Fees,MD,Moldova,GBP,"16,007",16007,219,Europe,MD Moldova,C006-IGCSE,C006-Subject Fees,73
2021,C006,IGCSE,102000,Subject Fees,ME,Montenegro,GBP,"4,492",4492,71,Europe,ME Montenegro,C006-IGCSE,C006-Subject Fees,63
2021,C006,IGCSE,102000,Subject Fees,MM,Burma,GBP,"156,268",156268,2548,Southeast Asia & Pacific,MM Burma,C006-IGCSE,C006-Subject Fees,61
2021,C006,IGCSE,102000,Subject Fees,MN,Mongolia,GBP,"186,182",186182,2857,East Asia,MN Mongolia,C006-IGCSE,C006-Subject Fees,65
2021,C006,IGCSE,102000,Subject Fees,MO,Macau,GBP,"63,205",63205,1033,East Asia,MO Macau,C006-IGCSE,C006-Subject Fees,61
2021,C006,IGCSE,102000,Subject Fees,MT,Malta,EUR,"37,065",31969,368,Europe,MT Malta,C006-IGCSE,C006-Subject Fees,101
2021,C006,IGCSE,102000,Subject Fees,MU,Mauritius,GBP,"83,505",83505,2067,Sub-Saharan Africa,MU Mauritius,C006-IGCSE,C006-Subject Fees,40
2021,C006,IGCSE,102000,Subject Fees,MV,Maldives,GBP,"1,097,348",1097348,24006,South Asia,MV Maldives,C006-IGCSE,C006-Subject Fees,46
2021,C006,IGCSE,102000,Subject Fees,MW,Malawi,GBP,"318,983",318983,7971,Sub-Saharan Africa,MW Malawi,C006-IGCSE,C006-Subject Fees,40
2021,C006,IGCSE,102000,Subject Fees,MX,Mexico,USD,"236,878",171437,2621,Latin America,MX Mexico,C006-IGCSE,C006-Subject Fees,90
2021,C006,IGCSE,102000,Subject Fees,MY,Malaysia,GBP,"5,069,640",5069640,85112,Southeast Asia & Pacific,MY Malaysia,C006-IGCSE,C006-Subject Fees,60
2021,C006,IGCSE,102000,Subject Fees,MZ,Mozambique,GBP,"114,439",114439,2844,Sub-Saharan Africa,MZ Mozambique,C006-IGCSE,C006-Subject Fees,40
2021,C006,IGCSE,102000,Subject Fees,NA,Namibia,GBP,"129,245",129245,3262,Sub-Saharan Africa,NA Namibia,C006-IGCSE,C006-Subject Fees,40
2021,C006,IGCSE,102000,Subject Fees,NE,Niger,GBP,"2,513",2513,37,Sub-Saharan Africa,NE Niger,C006-IGCSE,C006-Subject Fees,68
2021,C006,IGCSE,102000,Subject Fees,NG,Nigeria,GBP,"758,733",758733,18861,Sub-Saharan Africa,NG Nigeria,C006-IGCSE,C006-Subject Fees,40
2021,C006,IGCSE,102000,Subject Fees,NL,Netherlands,EUR,"134,511",116760,1410,Europe,NL Netherlands,C006-IGCSE,C006-Subject Fees,95
2021,C006,IGCSE,102000,Subject Fees,NO,Norway,GBP,"12,271",12271,173,Europe,NO Norway,C006-IGCSE,C006-Subject Fees,71
2021,C006,IGCSE,102000,Subject Fees,NP,Nepal,GBP,"16,139",16139,278,South Asia,NP Nepal,C006-IGCSE,C006-Subject Fees,58
2021,C006,IGCSE,102000,Subject Fees,NZ,New Zealand,GBP,"407,561",407561,7234,Southeast Asia & Pacific,NZ New Zealand,C006-IGCSE,C006-Subject Fees,56
2021,C006,IGCSE,102000,Subject Fees,OM,Oman,GBP,"410,045",410045,5439,Middle East & North Africa,OM Oman,C006-IGCSE,C006-Subject Fees,75
2021,C006,IGCSE,102000,Subject Fees,PA,Panama,USD,"21,928",15965,246,Latin America,PA Panama,C006-IGCSE,C006-Subject Fees,89
2021,C006,IGCSE,102000,Subject Fees,PE,Peru,USD,"4,333",-4156,49,Latin America,PE Peru,C006-IGCSE,C006-Subject Fees,88
2021,C006,IGCSE,102000,Subject Fees,PG,Pap. New Guinea,GBP,"12,889",12889,211,Southeast Asia & Pacific,PG Pap. New Guinea,C006-IGCSE,C006-Subject Fees,61
2021,C006,IGCSE,102000,Subject Fees,PH,Philippines,GBP,"51,481",51481,752,Southeast Asia & Pacific,PH Philippines,C006-IGCSE,C006-Subject Fees,69
2021,C006,IGCSE,102000,Subject Fees,PK,Pakistan,GBP,"1,156,588",1156588,26729,Pakistan,PK Pakistan,C006-IGCSE,C006-Subject Fees,43
2021,C006,IGCSE,102000,Subject Fees,PL,Poland,GBP,"65,617",65617,951,Europe,PL Poland,C006-IGCSE,C006-Subject Fees,69
2021,C006,IGCSE,102000,Subject Fees,PS,Palestine,GBP,"15,196",15196,224,Middle East & North Africa,PS Palestine,C006-IGCSE,C006-Subject Fees,68
2021,C006,IGCSE,102000,Subject Fees,PT,Portugal,EUR,"373,356",321643,3969,Europe,PT Portugal,C006-IGCSE,C006-Subject Fees,94
2021,C006,IGCSE,102000,Subject Fees,QA,Qatar,GBP,"856,213",856213,11556,Middle East & North Africa,QA Qatar,C006-IGCSE,C006-Subject Fees,74
2021,C006,IGCSE,102000,Subject Fees,RO,Romania,GBP,"142,742",142742,2189,Europe,RO Romania,C006-IGCSE,C006-Subject Fees,65
2021,C006,IGCSE,102000,Subject Fees,RS,Serbia,GBP,"53,354",53354,845,Europe,RS Serbia,C006-IGCSE,C006-Subject Fees,63
2021,C006,IGCSE,102000,Subject Fees,RU,Russian Fed.,GBP,"57,049",57049,838,Europe,RU Russian Fed.,C006-IGCSE,C006-Subject Fees,68
2021,C006,IGCSE,102000,Subject Fees,RW,Rwanda,GBP,"155,351",155351,3827,Sub-Saharan Africa,RW Rwanda,C006-IGCSE,C006-Subject Fees,41
2021,C006,IGCSE,102000,Subject Fees,SA,Saudi Arabia,GBP,"1,738,421",1738421,23353,Middle East & North Africa,SA Saudi Arabia,C006-IGCSE,C006-Subject Fees,74
2021,C006,IGCSE,102000,Subject Fees,SB,Solomon Islands,GBP,"4,393",4393,76,Southeast Asia & Pacific,SB Solomon Islands,C006-IGCSE,C006-Subject Fees,58
2021,C006,IGCSE,102000,Subject Fees,SC,Seychelles,GBP,"229,274",229274,3676,Sub-Saharan Africa,SC Seychelles,C006-IGCSE,C006-Subject Fees,62
2021,C006,IGCSE,102000,Subject Fees,SD,Sudan,GBP,"564,277",564277,14129,Sub-Saharan Africa,SD Sudan,C006-IGCSE,C006-Subject Fees,40
2021,C006,IGCSE,102000,Subject Fees,SE,Sweden,GBP,"52,920",52920,831,Europe,SE Sweden,C006-IGCSE,C006-Subject Fees,64
2021,C006,IGCSE,102000,Subject Fees,SG,Singapore,GBP,"898,810",898810,13432,Southeast Asia & Pacific,SG Singapore,C006-IGCSE,C006-Subject Fees,67
2021,C006,IGCSE,102000,Subject Fees,SH,Saint Helena,GBP,"12,164",12164,211,Sub-Saharan Africa,SH Saint Helena,C006-IGCSE,C006-Subject Fees,58
2021,C006,IGCSE,102000,Subject Fees,SI,Slovenia,EUR,"15,903",13681,172,Europe,SI Slovenia,C006-IGCSE,C006-Subject Fees,93
2021,C006,IGCSE,102000,Subject Fees,SK,Slovakia,EUR,"79,675",68574,823,Europe,SK Slovakia,C006-IGCSE,C006-Subject Fees,97
2021,C006,IGCSE,102000,Subject Fees,SL,Sierra Leone,GBP,"2,711",2711,67,Sub-Saharan Africa,SL Sierra Leone,C006-IGCSE,C006-Subject Fees,41
2021,C006,IGCSE,102000,Subject Fees,SN,Senegal,GBP,"4,247",4247,97,Sub-Saharan Africa,SN Senegal,C006-IGCSE,C006-Subject Fees,44
2021,C006,IGCSE,102000,Subject Fees,SV,El Salvador,USD,"62,513",45257,661,Latin America,SV El Salvador,C006-IGCSE,C006-Subject Fees,95
2021,C006,IGCSE,102000,Subject Fees,SY,Syria,GBP,"30,960",30960,456,Middle East & North Africa,SY Syria,C006-IGCSE,C006-Subject Fees,68
2021,C006,IGCSE,102000,Subject Fees,SZ,eSwatini,GBP,"215,270",215270,5528,Sub-Saharan Africa,SZ eSwatini,C006-IGCSE,C006-Subject Fees,39
2021,C006,IGCSE,102000,Subject Fees,TC,Turksh Caicosin,GBP,"17,767",17767,278,Latin America,TC Turksh Caicosin,C006-IGCSE,C006-Subject Fees,64
2021,C006,IGCSE,102000,Subject Fees,TG,Togo,GBP,"6,330",6330,155,Sub-Saharan Africa,TG Togo,C006-IGCSE,C006-Subject Fees,41
2021,C006,IGCSE,102000,Subject Fees,TH,Thailand,GBP,"728,610",728610,11644,Southeast Asia & Pacific,TH Thailand,C006-IGCSE,C006-Subject Fees,63
2021,C006,IGCSE,102000,Subject Fees,TJ,Tajikistan,GBP,243,243,4,Europe,TJ Tajikistan,C006-IGCSE,C006-Subject Fees,61
2021,C006,IGCSE,102000,Subject Fees,TN,Tunisia,GBP,"35,097",35097,499,Middle East & North Africa,TN Tunisia,C006-IGCSE,C006-Subject Fees,70
2021,C006,IGCSE,102000,Subject Fees,TO,Tonga,GBP,"13,007",13007,220,Southeast Asia & Pacific,TO Tonga,C006-IGCSE,C006-Subject Fees,59
2021,C006,IGCSE,102000,Subject Fees,TR,Turkey,GBP,"264,545",264545,4131,Europe,TR Turkey,C006-IGCSE,C006-Subject Fees,64
2021,C006,IGCSE,102000,Subject Fees,TT,"Trinidad,Tobago",GBP,"19,933",19933,314,Latin America,"TT Trinidad,Tobago",C006-IGCSE,C006-Subject Fees,64
2021,C006,IGCSE,102000,Subject Fees,TW,Taiwan,GBP,"51,814",51814,799,East Asia,TW Taiwan,C006-IGCSE,C006-Subject Fees,65
2021,C006,IGCSE,102000,Subject Fees,TZ,Tanzania,GBP,"261,637",261637,6399,Sub-Saharan Africa,TZ Tanzania,C006-IGCSE,C006-Subject Fees,41
2021,C006,IGCSE,102000,Subject Fees,UA,Ukraine,GBP,"15,304",15304,234,Europe,UA Ukraine,C006-IGCSE,C006-Subject Fees,65
2021,C006,IGCSE,102000,Subject Fees,UG,Uganda,GBP,"184,162",184162,4538,Sub-Saharan Africa,UG Uganda,C006-IGCSE,C006-Subject Fees,41
2021,C006,IGCSE,102000,Subject Fees,US,USA,USD,"234,782",170596,3347,North America,US USA,C006-IGCSE,C006-Subject Fees,70
2021,C006,IGCSE,102000,Subject Fees,UY,Uruguay,USD,"178,432",133437,2017,Latin America,UY Uruguay,C006-IGCSE,C006-Subject Fees,89
2021,C006,IGCSE,102000,Subject Fees,UZ,Uzbekistan,GBP,"20,619",20619,308,Europe,UZ Uzbekistan,C006-IGCSE,C006-Subject Fees,67
2021,C006,IGCSE,102000,Subject Fees,VE,Venezuela,USD,"10,611",7686,106,Latin America,VE Venezuela,C006-IGCSE,C006-Subject Fees,100
2021,C006,IGCSE,102000,Subject Fees,VN,Vietnam,USD,"905,784",656246,7540,Southeast Asia & Pacific,VN Vietnam,C006-IGCSE,C006-Subject Fees,120
2021,C006,IGCSE,102000,Subject Fees,ZA,South Africa,GBP,"615,579",615579,15526,Sub-Saharan Africa,ZA South Africa,C006-IGCSE,C006-Subject Fees,40
2021,C006,IGCSE,102000,Subject Fees,ZM,Zambia,GBP,"216,922",216922,5440,Sub-Saharan Africa,ZM Zambia,C006-IGCSE,C006-Subject Fees,40
2021,C006,IGCSE,102000,Subject Fees,ZW,Zimbabwe,GBP,"1,091,326",1091326,27942,Sub-Saharan Africa,ZW Zimbabwe,C006-IGCSE,C006-Subject Fees,39
2021,C006,IGCSE,191500,Discounts Allowed,AE,Utd.Arab Emir.,GBP,"-33,026",-33026,0,Middle East & North Africa,AE Utd.Arab Emir.,C006-IGCSE,C006-Discounts Allowed,
2021,C006,IGCSE,191500,Discounts Allowed,AO,Angola,GBP,-97,-97,0,Sub-Saharan Africa,AO Angola,C006-IGCSE,C006-Discounts Allowed,
2021,C006,IGCSE,191500,Discounts Allowed,AZ,Azerbaijan,GBP,-91,-91,0,Europe,AZ Azerbaijan,C006-IGCSE,C006-Discounts Allowed,
2021,C006,IGCSE,191500,Discounts Allowed,BD,Bangladesh,GBP,-107,-107,0,South Asia,BD Bangladesh,C006-IGCSE,C006-Discounts Allowed,
2021,C006,IGCSE,191500,Discounts Allowed,BE,Belgium,EUR,-267,-243,0,Europe,BE Belgium,C006-IGCSE,C006-Discounts Allowed,
2021,C006,IGCSE,191500,Discounts Allowed,BG,Bulgaria,GBP,-61,-61,0,Europe,BG Bulgaria,C006-IGCSE,C006-Discounts Allowed,
2021,C006,IGCSE,191500,Discounts Allowed,BH,Bahrain,GBP,"-1,344",-1344,0,Middle East & North Africa,BH Bahrain,C006-IGCSE,C006-Discounts Allowed,
2021,C006,IGCSE,191500,Discounts Allowed,BN,Brunei Daruss.,GBP,"-1,798",-1798,0,Southeast Asia & Pacific,BN Brunei Daruss.,C006-IGCSE,C006-Discounts Allowed,
2021,C006,IGCSE,191500,Discounts Allowed,BW,Botswana,GBP,-195,-195,0,Sub-Saharan Africa,BW Botswana,C006-IGCSE,C006-Discounts Allowed,
2021,C006,IGCSE,191500,Discounts Allowed,CH,Switzerland,GBP,-152,-152,0,Europe,CH Switzerland,C006-IGCSE,C006-Discounts Allowed,
2021,C006,IGCSE,191500,Discounts Allowed,CI,Cote d'Ivoire,GBP,-39,-39,0,Sub-Saharan Africa,CI Cote d'Ivoire,C006-IGCSE,C006-Discounts Allowed,
2021,C006,IGCSE,191500,Discounts Allowed,CN,China,USD,"-48,221",-37667,0,East Asia,CN China,C006-IGCSE,C006-Discounts Allowed,
2021,C006,IGCSE,191500,Discounts Allowed,CY,Cyprus,EUR,"-1,511",-1375,0,Europe,CY Cyprus,C006-IGCSE,C006-Discounts Allowed,
2021,C006,IGCSE,191500,Discounts Allowed,CZ,Czech Republic,GBP,-91,-91,0,Europe,CZ Czech Republic,C006-IGCSE,C006-Discounts Allowed,
2021,C006,IGCSE,191500,Discounts Allowed,DE,Germany,EUR,"-2,533",-2301,0,Europe,DE Germany,C006-IGCSE,C006-Discounts Allowed,
2021,C006,IGCSE,191500,Discounts Allowed,DZ,Algeria,GBP,-323,-323,0,Middle East & North Africa,DZ Algeria,C006-IGCSE,C006-Discounts Allowed,
2021,C006,IGCSE,191500,Discounts Allowed,EG,Egypt,GBP,"-40,243",-40243,0,Middle East & North Africa,EG Egypt,C006-IGCSE,C006-Discounts Allowed,
2021,C006,IGCSE,191500,Discounts Allowed,ES,Spain,EUR,"-3,887",-3538,0,Europe,ES Spain,C006-IGCSE,C006-Discounts Allowed,
2021,C006,IGCSE,191500,Discounts Allowed,FR,France,EUR,-267,-243,0,Europe,FR France,C006-IGCSE,C006-Discounts Allowed,
2021,C006,IGCSE,191500,Discounts Allowed,GB,United Kingdom,GBP,"-14,123",-14123,0,Europe,GB United Kingdom,C006-IGCSE,C006-Discounts Allowed,
2021,C006,IGCSE,191500,Discounts Allowed,GH,Ghana,GBP,-97,-97,0,Sub-Saharan Africa,GH Ghana,C006-IGCSE,C006-Discounts Allowed,
2021,C006,IGCSE,191500,Discounts Allowed,GI,Gibraltar,GBP,-335,-335,0,Europe,GI Gibraltar,C006-IGCSE,C006-Discounts Allowed,
2021,C006,IGCSE,191500,Discounts Allowed,GM,Gambia,GBP,-350,-350,0,Sub-Saharan Africa,GM Gambia,C006-IGCSE,C006-Discounts Allowed,
2021,C006,IGCSE,191500,Discounts Allowed,GR,Greece,EUR,-356,-323,0,Europe,GR Greece,C006-IGCSE,C006-Discounts Allowed,
2021,C006,IGCSE,191500,Discounts Allowed,HK,Hong Kong,GBP,-838,-838,0,East Asia,HK Hong Kong,C006-IGCSE,C006-Discounts Allowed,
2021,C006,IGCSE,191500,Discounts Allowed,ID,Indonesia,GBP,-347,-347,0,Southeast Asia & Pacific,ID Indonesia,C006-IGCSE,C006-Discounts Allowed,
2021,C006,IGCSE,191500,Discounts Allowed,IM,Isle of Man,GBP,"-1,530",-1530,0,Europe,IM Isle of Man,C006-IGCSE,C006-Discounts Allowed,
2021,C006,IGCSE,191500,Discounts Allowed,IN,India,GBP,-340,-340,0,South Asia,IN India,C006-IGCSE,C006-Discounts Allowed,
2021,C006,IGCSE,191500,Discounts Allowed,IQ,Iraq,GBP,-32,-32,0,Middle East & North Africa,IQ Iraq,C006-IGCSE,C006-Discounts Allowed,
2021,C006,IGCSE,191500,Discounts Allowed,IT,Italy,EUR,-844,-768,0,Europe,IT Italy,C006-IGCSE,C006-Discounts Allowed,
2021,C006,IGCSE,191500,Discounts Allowed,JO,Jordan,GBP,-453,-453,0,Middle East & North Africa,JO Jordan,C006-IGCSE,C006-Discounts Allowed,
2021,C006,IGCSE,191500,Discounts Allowed,KE,Kenya,GBP,"-1,207",-1207,0,Sub-Saharan Africa,KE Kenya,C006-IGCSE,C006-Discounts Allowed,
2021,C006,IGCSE,191500,Discounts Allowed,KG,Kyrgyzstan,GBP,-30,-30,0,Europe,KG Kyrgyzstan,C006-IGCSE,C006-Discounts Allowed,
2021,C006,IGCSE,191500,Discounts Allowed,KH,Cambodia,GBP,-202,-202,0,Southeast Asia & Pacific,KH Cambodia,C006-IGCSE,C006-Discounts Allowed,
2021,C006,IGCSE,191500,Discounts Allowed,KW,Kuwait,GBP,"-18,387",-18387,0,Middle East & North Africa,KW Kuwait,C006-IGCSE,C006-Discounts Allowed,
2021,C006,IGCSE,191500,Discounts Allowed,KY,Cayman Islands,GBP,-122,-122,0,Latin America,KY Cayman Islands,C006-IGCSE,C006-Discounts Allowed,
2021,C006,IGCSE,191500,Discounts Allowed,KZ,Kazakhstan,GBP,-183,-183,0,Europe,KZ Kazakhstan,C006-IGCSE,C006-Discounts Allowed,
2021,C006,IGCSE,191500,Discounts Allowed,LA,Laos,GBP,-58,-58,0,Southeast Asia & Pacific,LA Laos,C006-IGCSE,C006-Discounts Allowed,
2021,C006,IGCSE,191500,Discounts Allowed,LK,Sri Lanka,GBP,-320,-320,0,South Asia,LK Sri Lanka,C006-IGCSE,C006-Discounts Allowed,
2021,C006,IGCSE,191500,Discounts Allowed,MN,Mongolia,GBP,-116,-116,0,East Asia,MN Mongolia,C006-IGCSE,C006-Discounts Allowed,
2021,C006,IGCSE,191500,Discounts Allowed,MW,Malawi,GBP,-97,-97,0,Sub-Saharan Africa,MW Malawi,C006-IGCSE,C006-Discounts Allowed,
2021,C006,IGCSE,191500,Discounts Allowed,MY,Malaysia,GBP,"-6,734",-6734,0,Southeast Asia & Pacific,MY Malaysia,C006-IGCSE,C006-Discounts Allowed,
2021,C006,IGCSE,191500,Discounts Allowed,MZ,Mozambique,GBP,-39,-39,0,Sub-Saharan Africa,MZ Mozambique,C006-IGCSE,C006-Discounts Allowed,
2021,C006,IGCSE,191500,Discounts Allowed,NA,Namibia,GBP,-78,-78,0,Sub-Saharan Africa,NA Namibia,C006-IGCSE,C006-Discounts Allowed,
2021,C006,IGCSE,191500,Discounts Allowed,NG,Nigeria,GBP,-350,-350,0,Sub-Saharan Africa,NG Nigeria,C006-IGCSE,C006-Discounts Allowed,
2021,C006,IGCSE,191500,Discounts Allowed,NL,Netherlands,EUR,-44,-40,0,Europe,NL Netherlands,C006-IGCSE,C006-Discounts Allowed,
2021,C006,IGCSE,191500,Discounts Allowed,NZ,New Zealand,GBP,-798,-798,0,Southeast Asia & Pacific,NZ New Zealand,C006-IGCSE,C006-Discounts Allowed,
2021,C006,IGCSE,191500,Discounts Allowed,OM,Oman,GBP,"-1,768",-1768,0,Middle East & North Africa,OM Oman,C006-IGCSE,C006-Discounts Allowed,
2021,C006,IGCSE,191500,Discounts Allowed,PK,Pakistan,GBP,"-4,917",-4917,0,Pakistan,PK Pakistan,C006-IGCSE,C006-Discounts Allowed,
